station,valid,lon,lat,drct,sped,gust_mph,peak_wind_gust_mph,peak_wind_drct,peak_wind_time
SPW,2020-09-05 08:25,-95.2101,43.1682,240.00,5.75,M,M,M,M
SPW,2020-09-05 08:30,-95.2101,43.1682,260.00,4.60,M,M,M,M
SPW,2020-09-05 08:40,-95.2101,43.1682,250.00,2.30,M,M,M,M
SPW,2020-09-05 08:45,-95.2101,43.1682,260.00,2.30,M,M,M,M
SPW,2020-09-05 08:50,-95.2101,43.1682,0.00,0.00,M,M,M,M
SPW,2020-09-05 08:53,-95.2101,43.1682,0.00,0.00,M,M,M,M
SPW,2020-09-05 08:55,-95.2101,43.1682,0.00,0.00,M,M,M,M
SPW,2020-09-05 09:00,-95.2101,43.1682,0.00,0.00,M,M,M,M
SPW,2020-09-05 09:10,-95.2101,43.1682,0.00,0.00,M,M,M,M
SPW,2020-09-05 09:15,-95.2101,43.1682,0.00,0.00,M,M,M,M
SPW,2020-09-05 09:25,-95.2101,43.1682,0.00,0.00,M,M,M,M
SPW,2020-09-05 09:35,-95.2101,43.1682,0.00,0.00,M,M,M,M
SPW,2020-09-05 09:45,-95.2101,43.1682,0.00,0.00,M,M,M,M
SPW,2020-09-05 09:50,-95.2101,43.1682,0.00,0.00,M,M,M,M
SPW,2020-09-05 09:53,-95.2101,43.1682,0.00,0.00,M,M,M,M
SPW,2020-09-05 09:55,-95.2101,43.1682,330.00,2.30,M,M,M,M
SPW,2020-09-05 10:05,-95.2101,43.1682,340.00,4.60,M,M,M,M
SPW,2020-09-05 10:10,-95.2101,43.1682,350.00,5.75,M,M,M,M
SPW,2020-09-05 10:15,-95.2101,43.1682,350.00,4.60,M,M,M,M
SPW,2020-09-05 10:20,-95.2101,43.1682,340.00,2.30,M,M,M,M
SPW,2020-09-05 10:25,-95.2101,43.1682,350.00,4.60,M,M,M,M
SPW,2020-09-05 10:30,-95.2101,43.1682,360.00,4.60,M,M,M,M
SPW,2020-09-05 10:35,-95.2101,43.1682,360.00,5.75,M,M,M,M
SPW,2020-09-05 10:40,-95.2101,43.1682,350.00,5.75,M,M,M,M
SPW,2020-09-05 10:45,-95.2101,43.1682,350.00,5.75,M,M,M,M
SPW,2020-09-05 10:50,-95.2101,43.1682,350.00,5.75,M,M,M,M
SPW,2020-09-05 10:53,-95.2101,43.1682,360.00,6.90,M,M,M,M
SPW,2020-09-05 10:55,-95.2101,43.1682,360.00,5.75,M,M,M,M
SPW,2020-09-05 11:00,-95.2101,43.1682,350.00,2.30,M,M,M,M
SPW,2020-09-05 11:05,-95.2101,43.1682,0.00,0.00,M,M,M,M
SPW,2020-09-05 11:10,-95.2101,43.1682,M,M,M,M,M,M
SPW,2020-09-05 11:15,-95.2101,43.1682,210.00,8.05,M,M,M,M
SPW,2020-09-05 11:20,-95.2101,43.1682,220.00,4.60,M,M,M,M
SPW,2020-09-05 11:25,-95.2101,43.1682,230.00,2.30,M,M,M,M
SPW,2020-09-05 11:30,-95.2101,43.1682,220.00,2.30,M,M,M,M
SPW,2020-09-05 11:35,-95.2101,43.1682,0.00,0.00,M,M,M,M
SPW,2020-09-05 11:55,-95.2101,43.1682,0.00,0.00,M,M,M,M
SPW,2020-09-05 12:00,-95.2101,43.1682,0.00,0.00,M,M,M,M
SPW,2020-09-05 12:05,-95.2101,43.1682,0.00,0.00,M,M,M,M
SPW,2020-09-05 12:10,-95.2101,43.1682,0.00,0.00,M,M,M,M
SPW,2020-09-05 12:15,-95.2101,43.1682,0.00,0.00,M,M,M,M
SPW,2020-09-05 12:20,-95.2101,43.1682,0.00,0.00,M,M,M,M
SPW,2020-09-05 12:35,-95.2101,43.1682,0.00,0.00,M,M,M,M
SPW,2020-09-05 12:40,-95.2101,43.1682,0.00,0.00,M,M,M,M
SPW,2020-09-05 12:45,-95.2101,43.1682,0.00,0.00,M,M,M,M
SPW,2020-09-05 13:00,-95.2101,43.1682,0.00,0.00,M,M,M,M
SPW,2020-09-05 13:05,-95.2101,43.1682,0.00,0.00,M,M,M,M
SPW,2020-09-05 13:20,-95.2101,43.1682,0.00,0.00,M,M,M,M
SPW,2020-09-05 13:25,-95.2101,43.1682,0.00,0.00,M,M,M,M
SPW,2020-09-05 13:53,-95.2101,43.1682,0.00,0.00,M,M,M,M
SPW,2020-09-05 14:30,-95.2101,43.1682,180.00,2.30,M,M,M,M
SPW,2020-09-05 14:35,-95.2101,43.1682,160.00,2.30,M,M,M,M
SPW,2020-09-05 14:40,-95.2101,43.1682,140.00,2.30,M,M,M,M
SPW,2020-09-05 14:45,-95.2101,43.1682,160.00,4.60,M,M,M,M
SPW,2020-09-05 14:55,-95.2101,43.1682,130.00,4.60,M,M,M,M
SPW,2020-09-05 15:05,-95.2101,43.1682,130.00,4.60,M,M,M,M
SPW,2020-09-05 15:10,-95.2101,43.1682,150.00,4.60,M,M,M,M
SPW,2020-09-05 15:15,-95.2101,43.1682,130.00,4.60,M,M,M,M
SPW,2020-09-05 15:20,-95.2101,43.1682,140.00,5.75,M,M,M,M
SPW,2020-09-05 15:25,-95.2101,43.1682,160.00,5.75,M,M,M,M
SPW,2020-09-05 15:45,-95.2101,43.1682,150.00,8.05,M,M,M,M
SPW,2020-09-05 16:00,-95.2101,43.1682,130.00,8.05,M,M,M,M
SPW,2020-09-05 16:05,-95.2101,43.1682,140.00,5.75,M,M,M,M
SPW,2020-09-05 16:10,-95.2101,43.1682,120.00,8.05,M,M,M,M
SPW,2020-09-05 16:15,-95.2101,43.1682,150.00,5.75,M,M,M,M
SPW,2020-09-05 16:25,-95.2101,43.1682,140.00,5.75,M,M,M,M
SPW,2020-09-05 16:30,-95.2101,43.1682,160.00,8.05,M,M,M,M
SPW,2020-09-05 16:35,-95.2101,43.1682,140.00,4.60,M,M,M,M
SPW,2020-09-05 16:45,-95.2101,43.1682,120.00,5.75,M,M,M,M
SPW,2020-09-05 16:50,-95.2101,43.1682,90.00,5.75,M,M,M,M
SPW,2020-09-05 16:53,-95.2101,43.1682,90.00,5.75,M,M,M,M
SPW,2020-09-05 16:55,-95.2101,43.1682,80.00,2.30,M,M,M,M
SPW,2020-09-05 17:00,-95.2101,43.1682,M,M,M,M,M,M
SPW,2020-09-05 17:05,-95.2101,43.1682,0.00,0.00,M,M,M,M
SPW,2020-09-05 17:10,-95.2101,43.1682,180.00,4.60,M,M,M,M
SPW,2020-09-05 17:20,-95.2101,43.1682,100.00,5.75,M,M,M,M
SPW,2020-09-05 17:30,-95.2101,43.1682,150.00,2.30,M,M,M,M
SPW,2020-09-05 17:40,-95.2101,43.1682,180.00,5.75,M,M,M,M
SPW,2020-09-05 17:53,-95.2101,43.1682,M,M,M,M,M,M
SPW,2020-09-05 17:55,-95.2101,43.1682,M,M,M,M,M,M
SPW,2020-09-05 18:00,-95.2101,43.1682,100.00,5.75,M,M,M,M
SPW,2020-09-05 18:05,-95.2101,43.1682,140.00,9.20,M,M,M,M
SPW,2020-09-05 18:15,-95.2101,43.1682,120.00,4.60,M,M,M,M
SPW,2020-09-05 18:20,-95.2101,43.1682,110.00,5.75,M,M,M,M
SPW,2020-09-05 18:30,-95.2101,43.1682,160.00,10.35,M,M,M,M
SPW,2020-09-05 18:35,-95.2101,43.1682,140.00,2.30,M,M,M,M
SPW,2020-09-05 18:45,-95.2101,43.1682,150.00,10.35,M,M,M,M
SPW,2020-09-05 18:50,-95.2101,43.1682,90.00,5.75,M,M,M,M
SPW,2020-09-05 18:53,-95.2101,43.1682,180.00,9.20,M,M,M,M
SPW,2020-09-05 19:05,-95.2101,43.1682,140.00,9.20,M,M,M,M
SPW,2020-09-05 19:10,-95.2101,43.1682,120.00,8.05,M,M,M,M
SPW,2020-09-05 19:15,-95.2101,43.1682,130.00,8.05,M,M,M,M
SPW,2020-09-05 19:20,-95.2101,43.1682,M,M,M,M,M,M
SPW,2020-09-05 19:25,-95.2101,43.1682,130.00,11.50,17.25,M,M,M
SPW,2020-09-05 19:30,-95.2101,43.1682,160.00,10.35,M,M,M,M
SPW,2020-09-05 19:40,-95.2101,43.1682,150.00,12.65,M,M,M,M
SPW,2020-09-05 19:50,-95.2101,43.1682,180.00,8.05,M,M,M,M
SPW,2020-09-05 19:53,-95.2101,43.1682,190.00,12.65,18.40,M,M,M
SPW,2020-09-05 19:55,-95.2101,43.1682,190.00,4.60,M,M,M,M
SPW,2020-09-05 20:00,-95.2101,43.1682,M,M,M,M,M,M
SPW,2020-09-05 20:10,-95.2101,43.1682,180.00,11.50,M,M,M,M
SPW,2020-09-05 20:20,-95.2101,43.1682,180.00,11.50,M,M,M,M
SPW,2020-09-05 20:25,-95.2101,43.1682,200.00,4.60,M,M,M,M
SPW,2020-09-05 20:35,-95.2101,43.1682,180.00,9.20,M,M,M,M
SPW,2020-09-05 20:50,-95.2101,43.1682,M,12.65,M,M,M,M
SPW,2020-09-05 20:53,-95.2101,43.1682,190.00,10.35,18.40,M,M,M
SPW,2020-09-05 20:55,-95.2101,43.1682,160.00,12.65,18.40,M,M,M
SPW,2020-09-05 21:25,-95.2101,43.1682,150.00,9.20,M,M,M,M
SPW,2020-09-05 21:30,-95.2101,43.1682,150.00,8.05,M,M,M,M
SPW,2020-09-05 21:35,-95.2101,43.1682,160.00,10.35,M,M,M,M
SPW,2020-09-05 22:00,-95.2101,43.1682,160.00,10.35,M,M,M,M
SPW,2020-09-05 22:10,-95.2101,43.1682,150.00,9.20,M,M,M,M
SPW,2020-09-05 22:15,-95.2101,43.1682,150.00,12.65,M,M,M,M
SPW,2020-09-05 22:20,-95.2101,43.1682,M,12.65,M,M,M,M
SPW,2020-09-05 22:25,-95.2101,43.1682,170.00,12.65,M,M,M,M
SPW,2020-09-05 22:30,-95.2101,43.1682,150.00,12.65,M,M,M,M
SPW,2020-09-05 22:35,-95.2101,43.1682,160.00,11.50,M,M,M,M
SPW,2020-09-05 22:40,-95.2101,43.1682,180.00,12.65,19.55,M,M,M
SPW,2020-09-05 22:45,-95.2101,43.1682,160.00,12.65,M,M,M,M
SPW,2020-09-05 22:53,-95.2101,43.1682,160.00,13.80,20.70,M,M,M
SPW,2020-09-05 22:55,-95.2101,43.1682,150.00,12.65,M,M,M,M
SPW,2020-09-05 23:00,-95.2101,43.1682,160.00,14.95,M,M,M,M
SPW,2020-09-05 23:05,-95.2101,43.1682,170.00,12.65,19.55,M,M,M
SPW,2020-09-05 23:10,-95.2101,43.1682,150.00,12.65,M,M,M,M
SPW,2020-09-05 23:15,-95.2101,43.1682,160.00,11.50,M,M,M,M
SPW,2020-09-05 23:20,-95.2101,43.1682,150.00,11.50,M,M,M,M
SPW,2020-09-05 23:30,-95.2101,43.1682,170.00,9.20,M,M,M,M
SPW,2020-09-05 23:40,-95.2101,43.1682,160.00,11.50,M,M,M,M
SPW,2020-09-05 23:50,-95.2101,43.1682,160.00,10.35,M,M,M,M
SPW,2020-09-05 23:53,-95.2101,43.1682,160.00,10.35,M,M,M,M
SPW,2020-09-05 23:55,-95.2101,43.1682,150.00,10.35,M,M,M,M
SPW,2020-09-06 00:00,-95.2101,43.1682,150.00,10.35,M,M,M,M
SPW,2020-09-06 00:10,-95.2101,43.1682,140.00,9.20,M,M,M,M
SPW,2020-09-06 00:15,-95.2101,43.1682,140.00,10.35,M,M,M,M
SPW,2020-09-06 00:20,-95.2101,43.1682,140.00,10.35,M,M,M,M
SPW,2020-09-06 00:30,-95.2101,43.1682,120.00,9.20,M,M,M,M
SPW,2020-09-06 00:35,-95.2101,43.1682,130.00,11.50,M,M,M,M
SPW,2020-09-06 00:40,-95.2101,43.1682,130.00,11.50,M,M,M,M
SPW,2020-09-06 00:50,-95.2101,43.1682,130.00,11.50,M,M,M,M
SPW,2020-09-06 00:53,-95.2101,43.1682,130.00,11.50,M,M,M,M
SPW,2020-09-06 00:55,-95.2101,43.1682,130.00,12.65,M,M,M,M
SPW,2020-09-06 01:00,-95.2101,43.1682,120.00,10.35,M,M,M,M
SPW,2020-09-06 01:15,-95.2101,43.1682,140.00,14.95,M,M,M,M
SPW,2020-09-06 01:20,-95.2101,43.1682,130.00,12.65,M,M,M,M
SPW,2020-09-06 01:25,-95.2101,43.1682,130.00,12.65,M,M,M,M
SPW,2020-09-06 01:30,-95.2101,43.1682,120.00,12.65,M,M,M,M
SPW,2020-09-06 01:50,-95.2101,43.1682,110.00,11.50,M,M,M,M
SPW,2020-09-06 01:55,-95.2101,43.1682,110.00,11.50,M,M,M,M
SPW,2020-09-06 02:45,-95.2101,43.1682,130.00,18.40,M,M,M,M
SPW,2020-09-06 02:50,-95.2101,43.1682,130.00,14.95,21.85,M,M,M
SPW,2020-09-06 02:55,-95.2101,43.1682,130.00,17.25,24.15,M,M,M
SPW,2020-09-06 03:05,-95.2101,43.1682,130.00,16.10,M,M,M,M
SPW,2020-09-06 03:20,-95.2101,43.1682,120.00,17.25,M,M,M,M
SPW,2020-09-06 03:27,-95.2101,43.1682,110.00,17.25,26.45,M,M,M
SPW,2020-09-06 03:45,-95.2101,43.1682,M,20.70,M,M,M,M
SPW,2020-09-06 03:53,-95.2101,43.1682,70.00,21.85,32.20,32.20,70.00,2020-09-06 03:52
SPW,2020-09-06 04:05,-95.2101,43.1682,M,25.30,M,M,M,M
SPW,2020-09-06 04:10,-95.2101,43.1682,120.00,23.00,32.20,M,M,M
SPW,2020-09-06 04:16,-95.2101,43.1682,120.00,19.55,32.20,34.50,70.00,2020-09-06 03:59
SPW,2020-09-06 04:20,-95.2101,43.1682,M,20.70,25.30,M,M,M
SPW,2020-09-06 04:23,-95.2101,43.1682,110.00,20.70,28.75,34.50,70.00,2020-09-06 03:59
SPW,2020-09-06 04:25,-95.2101,43.1682,M,18.40,M,M,M,M
SPW,2020-09-06 04:30,-95.2101,43.1682,M,20.70,M,M,M,M
SPW,2020-09-06 04:34,-95.2101,43.1682,120.00,20.70,35.65,35.65,120.00,2020-09-06 04:26
SPW,2020-09-06 04:35,-95.2101,43.1682,120.00,20.70,25.30,M,M,M
SPW,2020-09-06 04:45,-95.2101,43.1682,130.00,20.70,M,M,M,M
SPW,2020-09-06 04:53,-95.2101,43.1682,140.00,18.40,28.75,35.65,120.00,2020-09-06 04:26
SPW,2020-09-06 05:05,-95.2101,43.1682,140.00,18.40,M,M,M,M
SPW,2020-09-06 05:10,-95.2101,43.1682,140.00,19.55,M,M,M,M
SPW,2020-09-06 05:15,-95.2101,43.1682,140.00,19.55,M,M,M,M
SPW,2020-09-06 05:20,-95.2101,43.1682,140.00,18.40,M,M,M,M
SPW,2020-09-06 05:50,-95.2101,43.1682,150.00,16.10,M,M,M,M
SPW,2020-09-06 05:55,-95.2101,43.1682,140.00,17.25,24.15,M,M,M
SPW,2020-09-06 06:05,-95.2101,43.1682,M,19.55,25.30,M,M,M
SPW,2020-09-06 06:10,-95.2101,43.1682,150.00,14.95,M,M,M,M
SPW,2020-09-06 06:20,-95.2101,43.1682,170.00,14.95,M,M,M,M
SPW,2020-09-06 06:25,-95.2101,43.1682,190.00,11.50,M,M,M,M
SPW,2020-09-06 06:30,-95.2101,43.1682,160.00,11.50,M,M,M,M
SPW,2020-09-06 06:45,-95.2101,43.1682,150.00,5.75,M,M,M,M
SPW,2020-09-06 06:53,-95.2101,43.1682,130.00,5.75,M,29.90,130.00,2020-09-06 06:18
SPW,2020-09-06 07:00,-95.2101,43.1682,110.00,8.05,M,M,M,M
SPW,2020-09-06 07:05,-95.2101,43.1682,140.00,5.75,M,M,M,M
SPW,2020-09-06 07:10,-95.2101,43.1682,160.00,10.35,M,M,M,M
SPW,2020-09-06 07:20,-95.2101,43.1682,150.00,8.05,M,M,M,M
SPW,2020-09-06 07:30,-95.2101,43.1682,150.00,9.20,M,M,M,M
SPW,2020-09-06 07:35,-95.2101,43.1682,140.00,8.05,M,M,M,M
SPW,2020-09-06 07:45,-95.2101,43.1682,80.00,8.05,M,M,M,M
SPW,2020-09-06 07:50,-95.2101,43.1682,M,20.70,27.60,M,M,M
SPW,2020-09-06 07:53,-95.2101,43.1682,20.00,23.00,33.35,33.35,20.00,2020-09-06 07:53
SPW,2020-09-06 07:55,-95.2101,43.1682,M,26.45,39.10,M,M,M
SPW,2020-09-06 08:00,-95.2101,43.1682,40.00,24.15,M,M,M,M
SPW,2020-09-06 08:01,-95.2101,43.1682,30.00,23.00,41.40,41.40,30.00,2020-09-06 07:57
SPW,2020-09-06 08:05,-95.2101,43.1682,30.00,25.30,42.55,M,M,M
SPW,2020-09-06 08:10,-95.2101,43.1682,30.00,M,35.65,M,M,M
SPW,2020-09-06 08:11,-95.2101,43.1682,30.00,28.75,43.70,43.70,30.00,2020-09-06 08:11
SPW,2020-09-06 08:20,-95.2101,43.1682,M,18.40,M,M,M,M
SPW,2020-09-06 08:23,-95.2101,43.1682,50.00,18.40,39.10,43.70,30.00,2020-09-06 08:11
SPW,2020-09-06 08:30,-95.2101,43.1682,60.00,24.15,M,M,M,M
SPW,2020-09-06 08:35,-95.2101,43.1682,M,20.70,27.60,M,M,M
SPW,2020-09-06 08:40,-95.2101,43.1682,90.00,19.55,28.75,43.70,30.00,2020-09-06 08:11
SPW,2020-09-06 08:45,-95.2101,43.1682,M,20.70,M,M,M,M
SPW,2020-09-06 08:53,-95.2101,43.1682,100.00,17.25,27.60,43.70,30.00,2020-09-06 08:11
SPW,2020-09-06 08:55,-95.2101,43.1682,110.00,19.55,M,M,M,M
SPW,2020-09-06 09:00,-95.2101,43.1682,120.00,14.95,M,M,M,M
SPW,2020-09-06 09:05,-95.2101,43.1682,120.00,19.55,M,M,M,M
SPW,2020-09-06 09:10,-95.2101,43.1682,110.00,12.65,M,M,M,M
SPW,2020-09-06 09:12,-95.2101,43.1682,110.00,16.10,25.30,M,M,M
SPW,2020-09-06 09:15,-95.2101,43.1682,100.00,14.95,M,M,M,M
SPW,2020-09-06 09:20,-95.2101,43.1682,110.00,12.65,M,M,M,M
SPW,2020-09-06 09:25,-95.2101,43.1682,130.00,14.95,20.70,M,M,M
SPW,2020-09-06 09:35,-95.2101,43.1682,130.00,18.40,25.30,M,M,M
SPW,2020-09-06 09:40,-95.2101,43.1682,140.00,12.65,M,M,M,M
SPW,2020-09-06 09:45,-95.2101,43.1682,130.00,12.65,19.55,M,M,M
SPW,2020-09-06 09:50,-95.2101,43.1682,130.00,16.10,M,M,M,M
SPW,2020-09-06 09:53,-95.2101,43.1682,130.00,16.10,M,M,M,M
SPW,2020-09-06 09:55,-95.2101,43.1682,130.00,17.25,M,M,M,M
SPW,2020-09-06 10:00,-95.2101,43.1682,140.00,14.95,M,M,M,M
SPW,2020-09-06 10:05,-95.2101,43.1682,140.00,17.25,M,M,M,M
SPW,2020-09-06 10:15,-95.2101,43.1682,150.00,16.10,M,M,M,M
SPW,2020-09-06 10:20,-95.2101,43.1682,150.00,16.10,21.85,M,M,M
SPW,2020-09-06 10:25,-95.2101,43.1682,150.00,16.10,M,M,M,M
SPW,2020-09-06 10:30,-95.2101,43.1682,150.00,17.25,24.15,M,M,M
SPW,2020-09-06 10:35,-95.2101,43.1682,150.00,18.40,24.15,M,M,M
SPW,2020-09-06 10:40,-95.2101,43.1682,160.00,17.25,M,M,M,M
SPW,2020-09-06 10:45,-95.2101,43.1682,M,18.40,24.15,M,M,M
SPW,2020-09-06 10:53,-95.2101,43.1682,160.00,18.40,M,M,M,M
SPW,2020-09-06 10:55,-95.2101,43.1682,160.00,17.25,24.15,M,M,M
SPW,2020-09-06 11:00,-95.2101,43.1682,160.00,14.95,M,M,M,M
SPW,2020-09-06 11:10,-95.2101,43.1682,160.00,14.95,20.70,M,M,M
SPW,2020-09-06 11:15,-95.2101,43.1682,160.00,14.95,M,M,M,M
SPW,2020-09-06 11:25,-95.2101,43.1682,160.00,14.95,20.70,M,M,M
SPW,2020-09-06 11:30,-95.2101,43.1682,160.00,17.25,M,M,M,M
SPW,2020-09-06 11:35,-95.2101,43.1682,160.00,16.10,21.85,M,M,M
SPW,2020-09-06 11:40,-95.2101,43.1682,160.00,16.10,21.85,M,M,M
SPW,2020-09-06 11:45,-95.2101,43.1682,160.00,14.95,M,M,M,M
SPW,2020-09-06 11:50,-95.2101,43.1682,160.00,16.10,M,M,M,M
SPW,2020-09-06 11:53,-95.2101,43.1682,160.00,13.80,M,M,M,M
SPW,2020-09-06 11:55,-95.2101,43.1682,160.00,14.95,20.70,M,M,M
SPW,2020-09-06 12:00,-95.2101,43.1682,160.00,12.65,M,M,M,M
SPW,2020-09-06 12:05,-95.2101,43.1682,160.00,12.65,M,M,M,M
SPW,2020-09-06 12:10,-95.2101,43.1682,160.00,14.95,M,M,M,M
SPW,2020-09-06 12:15,-95.2101,43.1682,160.00,14.95,M,M,M,M
SPW,2020-09-06 12:20,-95.2101,43.1682,160.00,14.95,M,M,M,M
SPW,2020-09-06 12:25,-95.2101,43.1682,170.00,14.95,M,M,M,M
SPW,2020-09-06 12:30,-95.2101,43.1682,170.00,16.10,M,M,M,M
SPW,2020-09-06 12:35,-95.2101,43.1682,170.00,16.10,M,M,M,M
SPW,2020-09-06 12:40,-95.2101,43.1682,170.00,16.10,M,M,M,M
SPW,2020-09-06 12:45,-95.2101,43.1682,180.00,11.50,17.25,M,M,M
SPW,2020-09-06 12:53,-95.2101,43.1682,170.00,11.50,M,M,M,M
SPW,2020-09-06 12:55,-95.2101,43.1682,180.00,9.20,M,M,M,M
SPW,2020-09-06 13:00,-95.2101,43.1682,190.00,9.20,M,M,M,M
SPW,2020-09-06 13:05,-95.2101,43.1682,170.00,11.50,M,M,M,M
SPW,2020-09-06 13:10,-95.2101,43.1682,170.00,12.65,M,M,M,M
SPW,2020-09-06 13:15,-95.2101,43.1682,170.00,12.65,M,M,M,M
SPW,2020-09-06 13:20,-95.2101,43.1682,180.00,12.65,20.70,M,M,M
SPW,2020-09-06 13:25,-95.2101,43.1682,180.00,12.65,M,M,M,M
SPW,2020-09-06 13:30,-95.2101,43.1682,180.00,11.50,M,M,M,M
SPW,2020-09-06 13:35,-95.2101,43.1682,180.00,12.65,M,M,M,M
SPW,2020-09-06 13:40,-95.2101,43.1682,180.00,10.35,M,M,M,M
SPW,2020-09-06 13:53,-95.2101,43.1682,190.00,12.65,M,M,M,M
SPW,2020-09-06 13:55,-95.2101,43.1682,190.00,11.50,17.25,M,M,M
SPW,2020-09-06 14:00,-95.2101,43.1682,180.00,12.65,M,M,M,M
SPW,2020-09-06 14:05,-95.2101,43.1682,190.00,12.65,M,M,M,M
SPW,2020-09-06 14:10,-95.2101,43.1682,180.00,10.35,M,M,M,M
SPW,2020-09-06 14:20,-95.2101,43.1682,190.00,10.35,M,M,M,M
SPW,2020-09-06 14:25,-95.2101,43.1682,190.00,11.50,M,M,M,M
SPW,2020-09-06 14:35,-95.2101,43.1682,190.00,12.65,19.55,M,M,M
SPW,2020-09-06 14:40,-95.2101,43.1682,200.00,12.65,M,M,M,M
SPW,2020-09-06 14:50,-95.2101,43.1682,210.00,14.95,M,M,M,M
SPW,2020-09-06 14:53,-95.2101,43.1682,210.00,14.95,23.00,M,M,M
SPW,2020-09-06 14:55,-95.2101,43.1682,210.00,16.10,24.15,M,M,M
SPW,2020-09-06 15:10,-95.2101,43.1682,220.00,18.40,25.30,M,M,M
SPW,2020-09-06 15:20,-95.2101,43.1682,220.00,16.10,M,M,M,M
SPW,2020-09-06 15:25,-95.2101,43.1682,220.00,14.95,M,M,M,M
SPW,2020-09-06 15:30,-95.2101,43.1682,230.00,16.10,M,M,M,M
SPW,2020-09-06 15:35,-95.2101,43.1682,230.00,17.25,24.15,M,M,M
SPW,2020-09-06 15:50,-95.2101,43.1682,220.00,19.55,M,M,M,M
SPW,2020-09-06 15:53,-95.2101,43.1682,230.00,17.25,25.30,29.90,230.00,2020-09-06 15:08
SPW,2020-09-06 15:55,-95.2101,43.1682,230.00,17.25,M,M,M,M
SPW,2020-09-06 16:00,-95.2101,43.1682,230.00,17.25,M,M,M,M
SPW,2020-09-06 16:05,-95.2101,43.1682,M,20.70,M,M,M,M
SPW,2020-09-06 16:10,-95.2101,43.1682,M,18.40,24.15,M,M,M
SPW,2020-09-06 16:20,-95.2101,43.1682,230.00,18.40,M,M,M,M
SPW,2020-09-06 16:25,-95.2101,43.1682,240.00,18.40,24.15,M,M,M
SPW,2020-09-06 16:30,-95.2101,43.1682,230.00,17.25,M,M,M,M
SPW,2020-09-06 16:35,-95.2101,43.1682,M,18.40,M,M,M,M
SPW,2020-09-06 16:40,-95.2101,43.1682,M,20.70,M,M,M,M
SPW,2020-09-06 16:45,-95.2101,43.1682,240.00,18.40,24.15,M,M,M
SPW,2020-09-06 16:50,-95.2101,43.1682,M,18.40,M,M,M,M
SPW,2020-09-06 16:55,-95.2101,43.1682,M,17.25,M,M,M,M
SPW,2020-09-06 17:00,-95.2101,43.1682,240.00,17.25,M,M,M,M
SPW,2020-09-06 17:05,-95.2101,43.1682,230.00,17.25,M,M,M,M
SPW,2020-09-06 17:10,-95.2101,43.1682,250.00,12.65,M,M,M,M
SPW,2020-09-06 17:20,-95.2101,43.1682,250.00,12.65,M,M,M,M
SPW,2020-09-06 17:25,-95.2101,43.1682,240.00,14.95,21.85,M,M,M
SPW,2020-09-06 18:05,-95.2101,43.1682,240.00,14.95,M,M,M,M
SPW,2020-09-06 19:15,-95.2101,43.1682,290.00,10.35,M,M,M,M
SPW,2020-09-06 19:20,-95.2101,43.1682,290.00,12.65,M,M,M,M
SPW,2020-09-06 19:45,-95.2101,43.1682,300.00,11.50,17.25,M,M,M
SPW,2020-09-06 19:53,-95.2101,43.1682,320.00,9.20,M,M,M,M
SPW,2020-09-06 20:15,-95.2101,43.1682,330.00,17.25,25.30,M,M,M
SPW,2020-09-06 20:20,-95.2101,43.1682,340.00,17.25,M,M,M,M
SPW,2020-09-06 20:25,-95.2101,43.1682,330.00,17.25,M,M,M,M
SPW,2020-09-06 20:30,-95.2101,43.1682,340.00,18.40,M,M,M,M
SPW,2020-09-06 20:35,-95.2101,43.1682,340.00,17.25,M,M,M,M
SPW,2020-09-06 20:40,-95.2101,43.1682,340.00,16.10,M,M,M,M
SPW,2020-09-06 20:45,-95.2101,43.1682,340.00,12.65,M,M,M,M
SPW,2020-09-06 20:50,-95.2101,43.1682,350.00,12.65,18.40,M,M,M
SPW,2020-09-06 20:53,-95.2101,43.1682,340.00,11.50,M,M,M,M
SPW,2020-09-06 20:55,-95.2101,43.1682,350.00,12.65,19.55,M,M,M
SPW,2020-09-06 21:00,-95.2101,43.1682,360.00,11.50,17.25,M,M,M
SPW,2020-09-06 21:10,-95.2101,43.1682,330.00,14.95,M,M,M,M
SPW,2020-09-06 21:20,-95.2101,43.1682,330.00,12.65,M,M,M,M
SPW,2020-09-06 21:25,-95.2101,43.1682,340.00,12.65,M,M,M,M
SPW,2020-09-06 21:30,-95.2101,43.1682,330.00,14.95,M,M,M,M
SPW,2020-09-06 21:35,-95.2101,43.1682,350.00,16.10,M,M,M,M
SPW,2020-09-06 21:50,-95.2101,43.1682,340.00,12.65,19.55,M,M,M
SPW,2020-09-06 21:53,-95.2101,43.1682,350.00,14.95,M,M,M,M
SPW,2020-09-06 21:55,-95.2101,43.1682,340.00,16.10,M,M,M,M
SPW,2020-09-06 22:00,-95.2101,43.1682,360.00,12.65,M,M,M,M
SPW,2020-09-06 22:05,-95.2101,43.1682,350.00,12.65,M,M,M,M
SPW,2020-09-06 22:10,-95.2101,43.1682,340.00,11.50,M,M,M,M
SPW,2020-09-06 22:15,-95.2101,43.1682,350.00,9.20,M,M,M,M
SPW,2020-09-06 22:20,-95.2101,43.1682,330.00,12.65,M,M,M,M
SPW,2020-09-06 22:25,-95.2101,43.1682,350.00,9.20,M,M,M,M
SPW,2020-09-06 22:30,-95.2101,43.1682,350.00,10.35,M,M,M,M
